id,member_id,applicationType,score,month
8177,681,소방직공무원(남),43,5
8178,681,소방직공무원(남),46,6
8179,681,소방직공무원(남),24,7
8180,681,소방직공무원(남),43,8
8181,681,소방직공무원(남),39,9
8182,681,소방직공무원(남),45,10
8183,681,소방직공무원(남),20,11
8184,682,소방직공무원(남),23,12
8185,682,경찰직공무원(여),12,1
8186,682,경찰직공무원(여),40,2
8187,682,경찰직공무원(여),42,3
8188,682,경찰직공무원(여),19,4
8189,682,경찰직공무원(여),29,5
8190,682,경찰직공무원(여),14,6
8191,682,경찰직공무원(여),20,7
8192,682,경찰직공무원(여),31,8
8193,682,경찰직공무원(여),40,9
8194,682,경찰직공무원(여),39,10
8195,682,경찰직공무원(여),28,11
8196,683,경찰직공무원(여),31,12
8197,683,경호직공무원(여),6,1
8198,683,경호직공무원(여),48,2
8199,683,경호직공무원(여),44,3
8200,683,경호직공무원(여),32,4
8201,683,경호직공무원(여),44,5
8202,683,경호직공무원(여),40,6
8203,683,경호직공무원(여),23,7
8204,683,경호직공무원(여),41,8
8205,683,경호직공무원(여),10,9
8206,683,경호직공무원(여),43,10
8207,683,경호직공무원(여),33,11
8208,684,경호직공무원(여),38,12
8209,684,경찰직공무원(여),11,1
8210,684,경찰직공무원(여),44,2
8211,684,경찰직공무원(여),40,3
8212,684,경찰직공무원(여),22,4
8213,684,경찰직공무원(여),45,5
8214,684,경찰직공무원(여),7,6
8215,684,경찰직공무원(여),27,7
8216,684,경찰직공무원(여),16,8
8217,684,경찰직공무원(여),16,9
8218,684,경찰직공무원(여),6,10
8219,684,경찰직공무원(여),7,11
8220,685,경찰직공무원(여),9,12
8221,685,경호직공무원(여),14,1
8222,685,경호직공무원(여),6,2
8223,685,경호직공무원(여),10,3
8224,685,경호직공무원(여),30,4
8225,685,경호직공무원(여),24,5
8226,685,경호직공무원(여),34,6
8227,685,경호직공무원(여),31,7
8228,685,경호직공무원(여),43,8
8229,685,경호직공무원(여),43,9
8230,685,경호직공무원(여),38,10
8231,685,경호직공무원(여),22,11
8232,686,경호직공무원(여),31,12
8233,686,경찰직공무원(남),17,1
8234,686,경찰직공무원(남),23,2
8235,686,경찰직공무원(남),47,3
8236,686,경찰직공무원(남),10,4
8237,686,경찰직공무원(남),37,5
8238,686,경찰직공무원(남),46,6
8239,686,경찰직공무원(남),32,7
8240,686,경찰직공무원(남),14,8
8241,686,경찰직공무원(남),11,9
8242,686,경찰직공무원(남),35,10
8243,686,경찰직공무원(남),40,11
8244,687,경찰직공무원(남),31,12
8245,687,경호직공무원(남),5,1
8246,687,경호직공무원(남),8,2
8247,687,경호직공무원(남),42,3
8248,687,경호직공무원(남),39,4
8249,687,경호직공무원(남),37,5
8250,687,경호직공무원(남),43,6
8251,687,경호직공무원(남),46,7
8252,687,경호직공무원(남),17,8
8253,687,경호직공무원(남),45,9
8254,687,경호직공무원(남),38,10
8255,687,경호직공무원(남),20,11
8256,688,경호직공무원(남),5,12
8257,688,소방직공무원(남),10,1
8258,688,소방직공무원(남),7,2
8259,688,소방직공무원(남),33,3
8260,688,소방직공무원(남),13,4
8261,688,소방직공무원(남),30,5
8262,688,소방직공무원(남),13,6
8263,688,소방직공무원(남),12,7
8264,688,소방직공무원(남),14,8
8265,688,소방직공무원(남),31,9
8266,688,소방직공무원(남),36,10
8267,688,소방직공무원(남),22,11
8268,689,소방직공무원(남),21,12
8269,689,소방직공무원(여),36,1
8270,689,소방직공무원(여),47,2
8271,689,소방직공무원(여),22,3
8272,689,소방직공무원(여),45,4
8273,689,소방직공무원(여),20,5
8274,689,소방직공무원(여),34,6
8275,689,소방직공무원(여),47,7
8276,689,소방직공무원(여),29,8
8277,689,소방직공무원(여),18,9
8278,689,소방직공무원(여),45,10
8279,689,소방직공무원(여),20,11
8280,690,소방직공무원(여),16,12
8281,690,소방직공무원(남),32,1
8282,690,소방직공무원(남),9,2
8283,690,소방직공무원(남),21,3
8284,690,소방직공무원(남),36,4
8285,690,소방직공무원(남),21,5
8286,690,소방직공무원(남),38,6
8287,690,소방직공무원(남),13,7
8288,690,소방직공무원(남),31,8
8289,690,소방직공무원(남),37,9
8290,690,소방직공무원(남),46,10
8291,690,소방직공무원(남),31,11
8292,691,소방직공무원(남),43,12
8293,691,경호직공무원(남),17,1
8294,691,경호직공무원(남),39,2
8295,691,경호직공무원(남),22,3
8296,691,경호직공무원(남),13,4
8297,691,경호직공무원(남),21,5
8298,691,경호직공무원(남),17,6
8299,691,경호직공무원(남),8,7
8300,691,경호직공무원(남),15,8
8301,691,경호직공무원(남),13,9
8302,691,경호직공무원(남),8,10
8303,691,경호직공무원(남),19,11
8304,692,경호직공무원(남),39,12
8305,692,소방직공무원(남),27,1
8306,692,소방직공무원(남),15,2
8307,692,소방직공무원(남),42,3
8308,692,소방직공무원(남),48,4
8309,692,소방직공무원(남),22,5
8310,692,소방직공무원(남),32,6
8311,692,소방직공무원(남),42,7
8312,692,소방직공무원(남),47,8
8313,692,소방직공무원(남),40,9
8314,692,소방직공무원(남),14,10
8315,692,소방직공무원(남),6,11
8316,693,소방직공무원(남),40,12
8317,693,경찰직공무원(남),43,1
8318,693,경찰직공무원(남),25,2
8319,693,경찰직공무원(남),46,3
8320,693,경찰직공무원(남),12,4
8321,693,경찰직공무원(남),42,5
8322,693,경찰직공무원(남),34,6
8323,693,경찰직공무원(남),27,7
8324,693,경찰직공무원(남),44,8
8325,693,경찰직공무원(남),38,9
8326,693,경찰직공무원(남),16,10
8327,693,경찰직공무원(남),12,11
8328,694,경찰직공무원(남),45,12
8329,694,경호직공무원(남),18,1
8330,694,경호직공무원(남),28,2
8331,694,경호직공무원(남),39,3
8332,694,경호직공무원(남),45,4
8333,694,경호직공무원(남),10,5
8334,694,경호직공무원(남),30,6
8335,694,경호직공무원(남),32,7
8336,694,경호직공무원(남),25,8
8337,694,경호직공무원(남),48,9
8338,694,경호직공무원(남),42,10
8339,694,경호직공무원(남),26,11
8340,695,경호직공무원(남),45,12
8341,695,경호직공무원(여),40,1
8342,695,경호직공무원(여),9,2
8343,695,경호직공무원(여),20,3
8344,695,경호직공무원(여),39,4
8345,695,경호직공무원(여),36,5
8346,695,경호직공무원(여),18,6
8347,695,경호직공무원(여),23,7
8348,695,경호직공무원(여),24,8
8349,695,경호직공무원(여),37,9
8350,695,경호직공무원(여),12,10
8351,695,경호직공무원(여),38,11
8352,696,경호직공무원(여),9,12
8353,696,경찰직공무원(여),41,1
8354,696,경찰직공무원(여),30,2
8355,696,경찰직공무원(여),11,3
8356,696,경찰직공무원(여),10,4
8357,696,경찰직공무원(여),21,5
8358,696,경찰직공무원(여),20,6
8359,696,경찰직공무원(여),30,7
8360,696,경찰직공무원(여),8,8
8361,696,경찰직공무원(여),24,9
8362,696,경찰직공무원(여),26,10
8363,696,경찰직공무원(여),26,11
8364,697,경찰직공무원(여),42,12
8365,697,경호직공무원(남),45,1
8366,697,경호직공무원(남),44,2
8367,697,경호직공무원(남),26,3
8368,697,경호직공무원(남),7,4
8369,697,경호직공무원(남),21,5
8370,697,경호직공무원(남),28,6
8371,697,경호직공무원(남),21,7
8372,697,경호직공무원(남),17,8
8373,697,경호직공무원(남),8,9
8374,697,경호직공무원(남),35,10
8375,697,경호직공무원(남),46,11
8376,698,경호직공무원(남),18,12
8377,698,경찰직공무원(여),43,1
8378,698,경찰직공무원(여),10,2
8379,698,경찰직공무원(여),39,3
8380,698,경찰직공무원(여),15,4
8381,698,경찰직공무원(여),27,5
8382,698,경찰직공무원(여),14,6
8383,698,경찰직공무원(여),8,7
8384,698,경찰직공무원(여),43,8
8385,698,경찰직공무원(여),30,9
8386,698,경찰직공무원(여),39,10
8387,698,경찰직공무원(여),42,11
8388,699,경찰직공무원(여),46,12
8389,699,소방직공무원(남),5,1
8390,699,소방직공무원(남),6,2
8391,699,소방직공무원(남),38,3
8392,699,소방직공무원(남),23,4
8393,699,소방직공무원(남),49,5
8394,699,소방직공무원(남),19,6
8395,699,소방직공무원(남),7,7
8396,699,소방직공무원(남),45,8
8397,699,소방직공무원(남),16,9
8398,699,소방직공무원(남),16,10
8399,699,소방직공무원(남),43,11
8400,700,소방직공무원(남),24,12
8401,700,소방직공무원(남),25,1
8402,700,소방직공무원(남),26,2
8403,700,소방직공무원(남),48,3
8404,700,소방직공무원(남),39,4
8405,700,소방직공무원(남),40,5
8406,700,소방직공무원(남),29,6
8407,700,소방직공무원(남),29,7
8408,700,소방직공무원(남),49,8
8409,700,소방직공무원(남),8,9
8410,700,소방직공무원(남),16,10
8411,700,소방직공무원(남),36,11
8412,701,소방직공무원(남),46,12
8413,701,경찰직공무원(남),7,1
8414,701,경찰직공무원(남),47,2
8415,701,경찰직공무원(남),48,3
8416,701,경찰직공무원(남),44,4
8417,701,경찰직공무원(남),23,5
8418,701,경찰직공무원(남),28,6
8419,701,경찰직공무원(남),10,7
8420,701,경찰직공무원(남),38,8
8421,701,경찰직공무원(남),11,9
8422,701,경찰직공무원(남),35,10
8423,701,경찰직공무원(남),45,11
8424,702,경찰직공무원(남),9,12
8425,702,경호직공무원(여),15,1
8426,702,경호직공무원(여),48,2
8427,702,경호직공무원(여),27,3
8428,702,경호직공무원(여),34,4
8429,702,경호직공무원(여),47,5
8430,702,경호직공무원(여),16,6
8431,702,경호직공무원(여),19,7
8432,702,경호직공무원(여),25,8
8433,702,경호직공무원(여),11,9
8434,702,경호직공무원(여),18,10
8435,702,경호직공무원(여),36,11
8436,703,경호직공무원(여),12,12
8437,703,소방직공무원(여),41,1
8438,703,소방직공무원(여),38,2
8439,703,소방직공무원(여),21,3
8440,703,소방직공무원(여),18,4
8441,703,소방직공무원(여),11,5
8442,703,소방직공무원(여),12,6
8443,703,소방직공무원(여),12,7
8444,703,소방직공무원(여),36,8
8445,703,소방직공무원(여),39,9
8446,703,소방직공무원(여),41,10
8447,703,소방직공무원(여),19,11
8448,704,소방직공무원(여),5,12
8449,704,경찰직공무원(남),28,1
8450,704,경찰직공무원(남),6,2
8451,704,경찰직공무원(남),32,3
8452,704,경찰직공무원(남),12,4
8453,704,경찰직공무원(남),46,5
8454,704,경찰직공무원(남),43,6
8455,704,경찰직공무원(남),16,7
8456,704,경찰직공무원(남),49,8
8457,704,경찰직공무원(남),7,9
8458,704,경찰직공무원(남),7,10
8459,704,경찰직공무원(남),16,11
8460,705,경찰직공무원(남),33,12
8461,705,경호직공무원(남),46,1
8462,705,경호직공무원(남),8,2
8463,705,경호직공무원(남),14,3
8464,705,경호직공무원(남),39,4
8465,705,경호직공무원(남),48,5
8466,705,경호직공무원(남),48,6
8467,705,경호직공무원(남),16,7
8468,705,경호직공무원(남),38,8
8469,705,경호직공무원(남),43,9
8470,705,경호직공무원(남),19,10
8471,705,경호직공무원(남),16,11
8472,706,경호직공무원(남),18,12
8473,706,소방직공무원(남),5,1
8474,706,소방직공무원(남),11,2
8475,706,소방직공무원(남),47,3
8476,706,소방직공무원(남),33,4
8477,706,소방직공무원(남),48,5
8478,706,소방직공무원(남),12,6
8479,706,소방직공무원(남),17,7
8480,706,소방직공무원(남),47,8
8481,706,소방직공무원(남),10,9
8482,706,소방직공무원(남),15,10
8483,706,소방직공무원(남),10,11
8484,707,소방직공무원(남),15,12
8485,707,경호직공무원(남),14,1
8486,707,경호직공무원(남),10,2
8487,707,경호직공무원(남),37,3
8488,707,경호직공무원(남),44,4
8489,707,경호직공무원(남),16,5
8490,707,경호직공무원(남),10,6
8491,707,경호직공무원(남),12,7
8492,707,경호직공무원(남),25,8
8493,707,경호직공무원(남),15,9
8494,707,경호직공무원(남),12,10
8495,707,경호직공무원(남),21,11
8496,708,경호직공무원(남),19,12
8497,708,소방직공무원(남),39,1
8498,708,소방직공무원(남),24,2
8499,708,소방직공무원(남),19,3
8500,708,소방직공무원(남),33,4
8501,708,소방직공무원(남),20,5
8502,708,소방직공무원(남),20,6
8503,708,소방직공무원(남),21,7
8504,708,소방직공무원(남),15,8
8505,708,소방직공무원(남),48,9
8506,708,소방직공무원(남),29,10
8507,708,소방직공무원(남),49,11
8508,709,소방직공무원(남),39,12
8509,709,소방직공무원(남),14,1
8510,709,소방직공무원(남),8,2
8511,709,소방직공무원(남),8,3
8512,709,소방직공무원(남),16,4
8513,709,소방직공무원(남),37,5
8514,709,소방직공무원(남),23,6
8515,709,소방직공무원(남),43,7
8516,709,소방직공무원(남),39,8
8517,709,소방직공무원(남),41,9
8518,709,소방직공무원(남),19,10
8519,709,소방직공무원(남),22,11
8520,710,소방직공무원(남),27,12
8521,710,소방직공무원(남),46,1
8522,710,소방직공무원(남),23,2
8523,710,소방직공무원(남),39,3
8524,710,소방직공무원(남),6,4
8525,710,소방직공무원(남),8,5
8526,710,소방직공무원(남),30,6
8527,710,소방직공무원(남),38,7
8528,710,소방직공무원(남),9,8
8529,710,소방직공무원(남),40,9
8530,710,소방직공무원(남),11,10
8531,710,소방직공무원(남),39,11
8532,711,소방직공무원(남),15,12
8533,711,경찰직공무원(남),29,1
8534,711,경찰직공무원(남),30,2
8535,711,경찰직공무원(남),48,3
8536,711,경찰직공무원(남),12,4
8537,711,경찰직공무원(남),14,5
8538,711,경찰직공무원(남),16,6
8539,711,경찰직공무원(남),46,7
8540,711,경찰직공무원(남),7,8
8541,711,경찰직공무원(남),25,9
8542,711,경찰직공무원(남),18,10
8543,711,경찰직공무원(남),36,11
8544,712,경찰직공무원(남),24,12
8545,712,경찰직공무원(남),39,1
8546,712,경찰직공무원(남),11,2
8547,712,경찰직공무원(남),42,3
8548,712,경찰직공무원(남),8,4
8549,712,경찰직공무원(남),40,5
8550,712,경찰직공무원(남),17,6
8551,712,경찰직공무원(남),40,7
8552,712,경찰직공무원(남),23,8
8553,712,경찰직공무원(남),32,9
8554,712,경찰직공무원(남),36,10
8555,712,경찰직공무원(남),10,11
8556,713,경찰직공무원(남),7,12
8557,713,경찰직공무원(남),19,1
8558,713,경찰직공무원(남),35,2
8559,713,경찰직공무원(남),5,3
8560,713,경찰직공무원(남),17,4
8561,713,경찰직공무원(남),39,5
8562,713,경찰직공무원(남),19,6
8563,713,경찰직공무원(남),5,7
8564,713,경찰직공무원(남),32,8
8565,713,경찰직공무원(남),44,9
8566,713,경찰직공무원(남),32,10
8567,713,경찰직공무원(남),28,11
8568,714,경찰직공무원(남),28,12
8569,714,소방직공무원(여),39,1
8570,714,소방직공무원(여),37,2
8571,714,소방직공무원(여),42,3
8572,714,소방직공무원(여),17,4
8573,714,소방직공무원(여),32,5
8574,714,소방직공무원(여),12,6
8575,714,소방직공무원(여),30,7
8576,714,소방직공무원(여),26,8
8577,714,소방직공무원(여),12,9
8578,714,소방직공무원(여),41,10
8579,714,소방직공무원(여),47,11
8580,715,소방직공무원(여),7,12
8581,715,소방직공무원(여),20,1
8582,715,소방직공무원(여),40,2
8583,715,소방직공무원(여),37,3
8584,715,소방직공무원(여),17,4
8585,715,소방직공무원(여),21,5
8586,715,소방직공무원(여),13,6
8587,715,소방직공무원(여),48,7
8588,715,소방직공무원(여),14,8
8589,715,소방직공무원(여),42,9
8590,715,소방직공무원(여),22,10
8591,715,소방직공무원(여),33,11
8592,716,소방직공무원(여),12,12
